SOFTWARE VERSION,Operator,YEAR,MONTH,DAY,TimeOfTest,PLOT,HEIGHT,Cycle,Interaction,PlotID,Stalk,TestNumber,Filename,Folder,EI_POT,FlexRsq
2.3.0,DC,2025,8,18,05:51:25,1,83.5,half cycle,interaction,V-9-B,7,66,2022_06_24_05_51_24_P1_T66.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 3,38.8402342437465,0.8865517
2.3.0,DC,2025,8,18,05:51:31,1,83.5,half cycle,interaction,V-9-B,7,67,2022_06_24_05_51_30_P1_T67.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 3,44.8669594935993,0.8661214
2.3.0,DC,2025,8,18,05:51:40,1,83.5,half cycle,interaction,V-9-B,7,68,2022_06_24_05_51_40_P1_T68.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 3,41.6788224251058,0.8261288
2.3.0,DC,2025,8,18,05:51:48,1,83.5,half cycle,interaction,V-9-B,7,69,2022_06_24_05_51_48_P1_T69.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 3,38.1378533908445,0.9731184
2.3.0,DC,2025,8,18,05:51:58,1,83.5,half cycle,interaction,V-9-B,7,70,2022_06_24_05_51_57_P1_T70.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 3,38.5834783846005,0.8939198
2.3.0,DC,2025,8,18,05:52:06,1,83.5,half cycle,interaction,V-9-B,7,71,2022_06_24_05_52_05_P1_T71.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 3,38.7899894567801,0.9781527
2.3.0,DC,2025,8,18,05:53:43,1,83.5,half cycle,interaction,V-9-B,1,38,2022_06_24_05_53_43_P1_T38.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 3,34.6880090602019,0.8841161
2.3.0,DC,2025,8,18,05:53:59,1,83.5,half cycle,interaction,V-9-B,1,39,2022_06_24_05_53_59_P1_T39.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 3,35.153918164585,0.9492693
2.3.0,DC,2025,8,18,05:54:11,1,83.5,half cycle,interaction,V-9-B,1,40,2022_06_24_05_54_10_P1_T40.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 3,28.4905650412936,0.9684518
2.3.0,MH,2025,8,18,21:05:42,1,73,half cycle,interaction,X-9-D,1,229,2022_06_24_21_05_42_P1_T229.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 1,9.76524510993579,0.9722069
2.3.0,MH,2025,8,18,21:05:50,1,73,half cycle,interaction,X-9-D,1,230,2022_06_24_21_05_49_P1_T230.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 1,8.39591608882613,0.9658757
2.3.0,MH,2025,8,18,21:06:16,1,73,half cycle,interaction,X-9-D,1,231,2022_06_24_21_06_16_P1_T231.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 1,10.6303295324299,0.9190442
2.3.0,MH,2025,8,18,21:06:22,1,73,half cycle,interaction,X-9-D,1,232,2022_06_24_21_06_22_P1_T232.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 1,12.2113817206094,0.9634286
2.3.0,MH,2025,8,18,21:06:28,1,73,half cycle,interaction,X-9-D,1,233,2022_06_24_21_06_28_P1_T233.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 1,12.3483108375949,0.965091
2.3.0,MH,2025,8,18,21:07:41,1,73,half cycle,interaction,X-9-D,2,234,2022_06_24_21_07_41_P1_T234.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 1,7.38589197826394,0.8673605
2.3.0,MH,2025,8,18,21:07:54,1,73,half cycle,interaction,X-9-D,2,235,2022_06_24_21_07_53_P1_T235.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 1,7.64267146356211,0.884551
2.3.0,MH,2025,8,18,21:08:21,1,73,half cycle,interaction,X-9-D,2,236,2022_06_24_21_08_21_P1_T236.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 1,2.29269868409324,0.9687409
2.3.0,MH,2025,8,18,21:08:48,1,73,half cycle,interaction,X-9-D,2,237,2022_06_24_21_08_48_P1_T237.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 1,1.48499942603613,0.8058529
2.3.0,MH,2025,8,18,21:08:54,1,73,half cycle,interaction,X-9-D,2,238,2022_06_24_21_08_54_P1_T238.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 1,1.93362184062947,0.7951415
2.3.0,MH,2025,8,18,21:09:29,1,73,half cycle,interaction,X-9-D,3,239,2022_06_24_21_09_28_P1_T239.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 1,10.026949987171,0.936992
2.3.0,MH,2025,8,18,21:09:34,1,73,half cycle,interaction,X-9-D,3,240,2022_06_24_21_09_34_P1_T240.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 1,11.8229148960012,0.930262
2.3.0,MH,2025,8,18,21:09:41,1,73,half cycle,interaction,X-9-D,3,241,2022_06_24_21_09_41_P1_T241.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 1,14.6509541220021,0.896825
2.3.0,MH,2025,8,18,21:09:49,1,73,half cycle,interaction,X-9-D,3,242,2022_06_24_21_09_49_P1_T242.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 1,14.5132184606661,0.9310784
2.3.0,MH,2025,8,18,21:09:56,1,73,half cycle,interaction,X-9-D,3,243,2022_06_24_21_09_56_P1_T243.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 1,15.0834819126424,0.946102
2.3.0,MH,2025,8,18,21:14:20,1,73,half cycle,interaction,X-9-D,4,244,2022_06_24_21_14_19_P1_T244.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 1,1.7296902446626,0.9009439
2.3.0,MH,2025,8,18,21:14:31,1,73,half cycle,interaction,X-9-D,4,245,2022_06_24_21_14_31_P1_T245.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 1,1.99271370940417,0.9848737
2.3.0,MH,2025,8,18,21:14:43,1,73,half cycle,interaction,X-9-D,4,246,2022_06_24_21_14_43_P1_T246.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 1,1.43272509958364,0.9407091
2.3.0,MH,2025,8,18,21:14:49,1,73,half cycle,interaction,X-9-D,4,247,2022_06_24_21_14_49_P1_T247.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 1,1.74997383395703,0.9558299
2.3.0,MH,2025,8,18,21:15:05,1,73,half cycle,interaction,X-9-D,4,248,2022_06_24_21_15_05_P1_T248.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 1,1.55351190621696,0.9262671
2.3.0,MH,2025,8,18,21:15:44,1,73,half cycle,interaction,X-9-D,5,249,2022_06_24_21_15_44_P1_T249.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 1,8.47450380103133,0.9420676
2.3.0,MH,2025,8,18,21:15:53,1,73,half cycle,interaction,X-9-D,5,250,2022_06_24_21_15_53_P1_T250.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 1,6.94272426581838,0.8957838
2.3.0,MH,2025,8,18,21:16:04,1,73,half cycle,interaction,X-9-D,5,251,2022_06_24_21_16_04_P1_T251.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 1,7.74044364602728,0.9029315
2.3.0,MH,2025,8,18,21:16:10,1,73,half cycle,interaction,X-9-D,5,252,2022_06_24_21_16_10_P1_T252.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 1,8.35169966969824,0.9115632
2.3.0,MH,2025,8,18,21:16:18,1,73,half cycle,interaction,X-9-D,5,253,2022_06_24_21_16_17_P1_T253.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 1,9.09141023710984,0.9013372
2.3.0,MH,2025,8,18,21:17:00,1,73,half cycle,interaction,X-9-D,6,254,2022_06_24_21_17_00_P1_T254.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 1,8.33729262735508,0.9645121
2.3.0,MH,2025,8,18,21:17:05,1,73,half cycle,interaction,X-9-D,6,255,2022_06_24_21_17_05_P1_T255.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 1,6.8284291071479,0.9538791
2.3.0,MH,2025,8,18,21:17:16,1,73,half cycle,interaction,X-9-D,6,256,2022_06_24_21_17_16_P1_T256.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 1,8.34514016824384,0.9201125
2.3.0,MH,2025,8,18,21:17:23,1,73,half cycle,interaction,X-9-D,6,257,2022_06_24_21_17_23_P1_T257.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 1,9.17231287115687,0.9397753
2.3.0,MH,2025,8,18,21:17:40,1,73,half cycle,interaction,X-9-D,6,258,2022_06_24_21_17_39_P1_T258.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 1,6.85844722152215,0.8655058
2.3.0,MH,2025,8,18,21:18:22,1,73,half cycle,interaction,X-9-D,7,259,2022_06_24_21_18_22_P1_T259.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 1,11.1308544190347,0.9003568
2.3.0,MH,2025,8,18,21:18:32,1,73,half cycle,interaction,X-9-D,7,260,2022_06_24_21_18_32_P1_T260.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 1,12.196294738007,0.9660126
2.3.0,MH,2025,8,18,21:18:53,1,73,half cycle,interaction,X-9-D,7,261,2022_06_24_21_18_53_P1_T261.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 1,11.4366833109304,0.9391897
2.3.0,MH,2025,8,18,21:19:04,1,73,half cycle,interaction,X-9-D,7,262,2022_06_24_21_19_04_P1_T262.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 1,11.4873426569698,0.9494222
2.3.0,MH,2025,8,18,21:19:11,1,73,half cycle,interaction,X-9-D,7,263,2022_06_24_21_19_11_P1_T263.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 1,12.3903900974181,0.9198827
2.3.0,MH,2025,8,18,21:19:37,1,73,half cycle,interaction,X-9-D,8,264,2022_06_24_21_19_37_P1_T264.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 1,1.48321010040725,0.8935772
2.3.0,MH,2025,8,18,21:19:45,1,73,half cycle,interaction,X-9-D,8,265,2022_06_24_21_19_45_P1_T265.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 1,1.44002846324659,0.9449098
2.3.0,MH,2025,8,18,21:19:53,1,73,half cycle,interaction,X-9-D,8,266,2022_06_24_21_19_53_P1_T266.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 1,1.57715220679856,0.9639404
2.3.0,MH,2025,8,18,21:20:00,1,73,half cycle,interaction,X-9-D,8,267,2022_06_24_21_19_59_P1_T267.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 1,1.60876658609854,0.9421178
2.3.0,MH,2025,8,18,21:20:05,1,73,half cycle,interaction,X-9-D,8,268,2022_06_24_21_20_05_P1_T268.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 1,1.59484417970084,0.9594718
2.3.0,Slade,2025,8,18,20:14:29,4,88.88,half cycle,interaction,X-9-D,12,250,2022_06_24_20_14_29_P4_T250.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,10.1004374605619,0.987675
2.3.0,Slade,2025,8,18,20:15:06,4,88.88,half cycle,interaction,X-9-D,12,251,2022_06_24_20_15_06_P4_T251.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,10.5969815882385,0.968969
2.3.0,Slade,2025,8,18,20:15:20,4,88.88,half cycle,interaction,X-9-D,12,252,2022_06_24_20_15_20_P4_T252.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,11.7231544303082,0.9732757
2.3.0,Slade,2025,8,18,20:15:54,4,88.88,half cycle,interaction,X-9-D,12,253,2022_06_24_20_15_54_P4_T253.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,11.1483418322618,0.9836459
2.3.0,Slade,2025,8,18,20:16:04,4,88.88,half cycle,interaction,X-9-D,12,254,2022_06_24_20_16_04_P4_T254.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,10.037528313955,0.9749336
2.3.0,Slade,2025,8,18,20:16:14,4,88.88,half cycle,interaction,X-9-D,12,255,2022_06_24_20_16_14_P4_T255.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,10.5640959624769,0.9724477
2.3.0,Slade,2025,8,18,20:18:26,4,88.88,half cycle,interaction,X-9-D,11,256,2022_06_24_20_18_26_P4_T256.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,14.6303837258263,0.9901984
2.3.0,Slade,2025,8,18,20:18:46,4,88.88,half cycle,interaction,X-9-D,11,257,2022_06_24_20_18_45_P4_T257.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,14.0907321077225,0.9768829
2.3.0,Slade,2025,8,18,20:18:58,4,88.88,half cycle,interaction,X-9-D,11,258,2022_06_24_20_18_58_P4_T258.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,13.5033653588581,0.9855418
2.3.0,Slade,2025,8,18,20:19:08,4,88.88,half cycle,interaction,X-9-D,11,259,2022_06_24_20_19_08_P4_T259.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,15.087146174472,0.9854875
2.3.0,Slade,2025,8,18,20:19:28,4,88.88,half cycle,interaction,X-9-D,11,260,2022_06_24_20_19_28_P4_T260.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,14.1387811721811,0.9557303
2.3.0,Slade,2025,8,18,20:19:38,4,88.88,half cycle,interaction,X-9-D,11,261,2022_06_24_20_19_38_P4_T261.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,15.6435880911471,0.9845758
2.3.0,Slade,2025,8,18,20:19:55,4,88.88,half cycle,interaction,X-9-D,11,262,2022_06_24_20_19_54_P4_T262.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,14.1192249233083,0.9819091
2.3.0,Slade,2025,8,18,20:21:57,4,88.88,half cycle,interaction,X-9-D,10,263,2022_06_24_20_21_57_P4_T263.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,12.7094269426866,0.9903765
2.3.0,Slade,2025,8,18,20:22:09,4,88.88,half cycle,interaction,X-9-D,10,264,2022_06_24_20_22_09_P4_T264.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,13.0028261295702,0.9725755
2.3.0,Slade,2025,8,18,20:22:22,4,88.88,half cycle,interaction,X-9-D,10,265,2022_06_24_20_22_22_P4_T265.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,12.7004293902116,0.9756937
2.3.0,Slade,2025,8,18,20:22:42,4,88.88,half cycle,interaction,X-9-D,10,266,2022_06_24_20_22_42_P4_T266.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,12.563947985434,0.9831477
2.3.0,Slade,2025,8,18,20:22:56,4,88.88,half cycle,interaction,X-9-D,10,267,2022_06_24_20_22_55_P4_T267.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,12.0609908290521,0.9883783
2.3.0,Slade,2025,8,18,20:23:07,4,88.88,half cycle,interaction,X-9-D,10,268,2022_06_24_20_23_07_P4_T268.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,12.7192485733324,0.9928614
2.3.0,Slade,2025,8,18,20:27:45,4,88.88,half cycle,interaction,X-9-D,9,269,2022_06_24_20_27_45_P4_T269.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,0.277164069535091,0.922779
2.3.0,Slade,2025,8,18,20:28:16,4,88.88,half cycle,interaction,X-9-D,9,270,2022_06_24_20_28_16_P4_T270.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,0.264738708952542,0.9826099
2.3.0,Slade,2025,8,18,20:28:27,4,88.88,half cycle,interaction,X-9-D,9,271,2022_06_24_20_28_27_P4_T271.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,0.237144710236783,0.9649938
2.3.0,Slade,2025,8,18,20:28:37,4,88.88,half cycle,interaction,X-9-D,9,272,2022_06_24_20_28_37_P4_T272.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,0.274228508148475,0.9792545
2.3.0,Slade,2025,8,18,20:28:46,4,88.88,half cycle,interaction,X-9-D,9,273,2022_06_24_20_28_46_P4_T273.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,0.255500743441256,0.939227
2.3.0,Slade,2025,8,18,20:28:57,4,88.88,half cycle,interaction,X-9-D,9,274,2022_06_24_20_28_57_P4_T274.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 2,0.478367865329188,0.8790494
2.3.0,DC,2025,8,18,06:30:10,1,83.5,half cycle,no interaction,X-9-D,1,120,2022_06_24_06_30_10_P1_T120.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 3,7.15583677975564,0.9840007
2.3.0,DC,2025,8,18,06:30:19,1,83.5,half cycle,no interaction,X-9-D,1,121,2022_06_24_06_30_19_P1_T121.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 3,7.38971837538231,0.9400573
2.3.0,DC,2025,8,18,06:30:40,1,83.5,half cycle,no interaction,X-9-D,1,122,2022_06_24_06_30_40_P1_T122.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 3,8.67888094143123,0.9313956
2.3.0,DC,2025,8,18,06:30:49,1,83.5,half cycle,no interaction,X-9-D,1,123,2022_06_24_06_30_48_P1_T123.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 3,8.26392748877586,0.931263
2.3.0,DC,2025,8,18,06:30:58,1,83.5,half cycle,no interaction,X-9-D,1,124,2022_06_24_06_30_58_P1_T124.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 3,4.09709632962947,0.9177509
2.3.0,DC,2025,8,18,06:31:46,1,83.5,half cycle,no interaction,X-9-D,2,125,2022_06_24_06_31_46_P1_T125.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 3,2.68557112719152,0.8981978
2.3.0,DC,2025,8,18,06:31:58,1,83.5,half cycle,no interaction,X-9-D,2,126,2022_06_24_06_31_58_P1_T126.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 3,3.61095453963089,0.8504865
2.3.0,DC,2025,8,18,06:32:14,1,83.5,half cycle,no interaction,X-9-D,2,127,2022_06_24_06_32_14_P1_T127.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 3,4.67848607841643,0.9344754
2.3.0,DC,2025,8,18,06:32:34,1,83.5,half cycle,no interaction,X-9-D,2,128,2022_06_24_06_32_34_P1_T128.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 3,4.30991010475705,0.9524719
2.3.0,DC,2025,8,18,06:33:36,1,83.5,half cycle,no interaction,X-9-D,3,129,2022_06_24_06_33_36_P1_T129.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 3,12.7124180954126,0.9228124
2.3.0,DC,2025,8,18,06:33:49,1,83.5,half cycle,no interaction,X-9-D,3,130,2022_06_24_06_33_49_P1_T130.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 3,11.7938122311588,0.8940412
2.3.0,DC,2025,8,18,06:33:58,1,83.5,half cycle,no interaction,X-9-D,3,131,2022_06_24_06_33_57_P1_T131.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 3,12.1164652981497,0.9866582
2.3.0,DC,2025,8,18,06:34:23,1,83.5,half cycle,no interaction,X-9-D,3,132,2022_06_24_06_34_22_P1_T132.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 3,6.00476131272638,0.9674641
2.3.0,DC,2025,8,18,06:34:32,1,83.5,half cycle,no interaction,X-9-D,3,133,2022_06_24_06_34_32_P1_T133.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 3,13.4104076545559,0.9560428
2.3.0,DC,2025,8,18,06:35:13,1,83.5,half cycle,no interaction,X-9-D,4,134,2022_06_24_06_35_12_P1_T134.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 3,3.88121517640356,0.9288361
2.3.0,DC,2025,8,18,06:35:23,1,83.5,half cycle,no interaction,X-9-D,4,135,2022_06_24_06_35_23_P1_T135.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 3,4.05679132523194,0.9686496
2.3.0,DC,2025,8,18,06:35:33,1,83.5,half cycle,no interaction,X-9-D,4,136,2022_06_24_06_35_32_P1_T136.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 3,3.83377538807535,0.9670157
2.3.0,DC,2025,8,18,06:35:45,1,83.5,half cycle,no interaction,X-9-D,4,137,2022_06_24_06_35_44_P1_T137.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 3,3.90538133952375,0.9054254
2.3.0,DC,2025,8,18,06:36:02,1,83.5,half cycle,no interaction,X-9-D,4,138,2022_06_24_06_36_02_P1_T138.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 3,4.62384261960311,0.9014863
2.3.0,DC,2025,8,18,06:36:28,1,83.5,half cycle,no interaction,X-9-D,5,139,2022_06_24_06_36_28_P1_T139.csv,/home/drdoug/DATA/All Research Projects/Devices/Flipper - Rodney/2025 Field Data/2025.08.18 Testing/2025-08-22 - Device 3,7.70995578945848,0.9904132
